sku,sale_date,purchase_date,product_description,manager,purchase_price_uah,sale_price_uah,margin_uah,missing_sale_date,missing_purchase_date,missing_sku,sale_year,usd_rate,purchase_price_usd,sale_price_usd,margin_usd,brand,product_category,cpu,cpu_vendor,ram_gb,storage_type,gpu_type,is_gaming_laptop,days_on_market,sale_month
6412,2023-10-31,2023-05-27,lenovo yoga 12 cel 2830 8 ssd480,manager_2,3519.0,5900.0,2381,False,False,False,2023.0,38.5,91.4025974025974,153.24675324675326,61.84415584415584,lenovo,laptop,cel,intel,12,ssd,integrated,0,157.0,10
6295,2023-10-31,2023-04-05,ps 4 slim tehn,manager_3,8073.0,8500.0,427,False,False,False,2023.0,38.5,209.6883116883117,220.7792207792208,11.090909090909092,unknown,console,unknown,other,,hdd,,0,209.0,10
6598,2023-10-31,2023-09-06,ps 4pro tehn + 7 games,manager_3,8017.0,9900.0,1883,False,False,False,2023.0,38.5,208.23376623376623,257.14285714285717,48.90909090909091,unknown,console,unknown,other,,hdd,,0,55.0,10
6704,2023-11-02,2023-10-21,lenovo i3 1215u ssd512 int tehn отказ 26.10,manager_3,10935.0,10935.0,0,False,False,False,2023.0,38.5,284.02597402597405,284.02597402597405,0.0,lenovo,laptop,i31215,intel,,ssd,integrated,0,12.0,11
6643,2023-11-02,2023-09-26,hp i7 8550u 8 1tb ssd128 mx130,manager_3,10471.0,13500.0,3029,False,False,False,2023.0,38.5,271.97402597402595,350.64935064935065,78.67532467532467,hp,laptop,i78550,intel,8,ssd,nvidia_mx,0,37.0,11
6720,2023-11-02,2023-10-26,hp 14 ryz 3 3250 8 ssd512 int,manager_2,7295.0,9500.0,2205,False,False,False,2023.0,38.5,189.4805194805195,246.7532467532467,57.27272727272727,hp,laptop,ryz33250,amd,8,ssd,integrated,0,7.0,11
6716,2023-11-02,2023-10-26,lenovo 14 i5 1035g1 8 ssd512 mx350,manager_3,11393.0,14500.0,3107,False,False,False,2023.0,38.5,295.9220779220779,376.6233766233766,80.7012987012987,lenovo,laptop,i51035,intel,8,ssd,nvidia_mx,0,7.0,11
6675,2023-11-02,2023-10-12,lenovo i5 1135g7 8 ssd256 int,unknown_manager,11000.0,15500.0,4500,False,False,False,2023.0,38.5,285.7142857142857,402.5974025974026,116.88311688311688,lenovo,laptop,i51135,intel,8,ssd,integrated,0,21.0,11
6727,2023-11-02,2023-10-31,macbook pro a1708 2016 i5 8 ssd256,manager_3,11395.0,14500.0,3105,False,False,False,2023.0,38.5,295.97402597402595,376.6233766233766,80.64935064935065,macbook,laptop,unknown,other,8,ssd,integrated,0,2.0,11
6639,2023-11-02,2023-09-26,"macbook pro 15"" 2015 i7 16 ssd256 iris pro",manager_3,11508.0,15300.0,3792,False,False,False,2023.0,38.5,298.90909090909093,397.4025974025974,98.49350649350647,macbook,laptop,unknown,other,16,ssd,integrated,0,37.0,11
6647,2023-11-02,2023-09-29,macbook air 13 2015 4 ssd120,manager_2,6269.0,8400.0,2131,False,False,False,2023.0,38.5,162.83116883116884,218.1818181818182,55.35064935064935,macbook,laptop,unknown,other,4,ssd,integrated,0,34.0,11
6344,2023-11-02,2023-04-24,hp cel 4000 4 500 tehn,manager_3,4457.0,6900.0,2443,False,False,False,2023.0,38.5,115.76623376623375,179.2207792207792,63.45454545454545,hp,laptop,cel,intel,,hdd,integrated,0,192.0,11
6719,2023-11-02,2023-10-26,asus 14 cel 4020 4 ssd256,manager_2,4254.0,6200.0,1946,False,False,False,2023.0,38.5,110.49350649350647,161.03896103896105,50.54545454545455,asus,laptop,cel,intel,4,ssd,integrated,0,7.0,11
6672,2023-11-02,2023-10-10,honor 14 ryzen 5 3500u 8 ssd256,manager_3,9338.0,11400.0,2062,False,False,False,2023.0,38.5,242.54545454545453,296.1038961038961,53.55844155844156,unknown,laptop,ryzen53500,amd,8,ssd,integrated,0,23.0,11
6644,2023-11-04,2023-09-26,asus 14 i3 6100u 4 1tb int,manager_2,3704.0,5800.0,2096,False,False,False,2023.0,38.5,96.2077922077922,150.64935064935065,54.44155844155844,asus,laptop,i36100,intel,4,hdd,integrated,0,39.0,11
6646,2023-11-04,2023-09-29,lenovo i7 7750u 12 ssd512 gt940mx,manager_3,8318.0,11500.0,3182,False,False,False,2023.0,38.5,216.05194805194805,298.7012987012987,82.64935064935065,lenovo,laptop,i77750,intel,12,ssd,nvidia_mx,0,36.0,11
6686,2023-11-04,2023-10-17,lenovo thinkbook 14 i7 8565u 16 ssd512 rx 540x,manager_3,9343.0,13250.0,3907,False,False,False,2023.0,38.5,242.67532467532467,344.15584415584414,101.48051948051948,lenovo,laptop,i78565,intel,16,ssd,amd_radeon,1,18.0,11
6669,2023-11-08,2023-10-07,dell i7 6820qm 16 ssd256 rad r9,manager_2,8971.0,11500.0,2529,False,False,False,2023.0,38.5,233.01298701298705,298.7012987012987,65.68831168831169,dell,laptop,i76820,intel,16,ssd,integrated,0,32.0,11
4813,2023-11-08,2021-11-17,сист. pent 630 4 500 gf630 k,manager_4,1003.0,1900.0,897,False,False,False,2023.0,38.5,26.051948051948052,49.35064935064935,23.2987012987013,unknown,desktop,unknown,other,,hdd,,0,721.0,11
6210,2023-11-08,2023-02-20,dell 13 i3 8145 4 ssd128,manager_2,7573.0,7600.0,27,False,False,False,2023.0,38.5,196.7012987012987,197.4025974025974,0.7012987012987013,dell,laptop,i38145,intel,4,ssd,integrated,0,261.0,11
6677,2023-11-08,2023-10-14,hp athlon 3050 8 ssd120 500 int,manager_2,6270.0,8300.0,2030,False,False,False,2023.0,38.5,162.85714285714286,215.5844155844156,52.72727272727273,hp,laptop,athlon,amd,8,ssd,integrated,0,25.0,11
6497,2023-11-08,2023-07-15,asus i3 1005g 4 ssd256 mx110 tehn,manager_3,9228.0,12500.0,3272,False,False,False,2023.0,38.5,239.6883116883117,324.6753246753247,84.98701298701299,asus,laptop,i31005,intel,4,ssd,nvidia_mx,0,116.0,11
6705,2023-11-08,2023-10-21,xiaomi mi i5 8350u 8 ssd256 mx150,manager_3,8946.0,11962.0,3016,False,False,False,2023.0,38.5,232.36363636363637,310.7012987012987,78.33766233766234,xiaomi,laptop,i58350,intel,8,ssd,nvidia_mx,0,18.0,11
6697,2023-11-08,2023-10-20,asus i3 1115g 8 ssd256 mx330 tehn igor kart отказ 26.10,manager_3,10800.0,10800.0,0,False,False,False,2023.0,38.5,280.5194805194805,280.5194805194805,0.0,asus,laptop,i31115,intel,8,ssd,nvidia_mx,0,19.0,11
6546,2023-11-08,2023-08-20,джойстик sony dualsense cfi-zct1w технос,manager_3,1612.0,2200.0,588,False,False,False,2023.0,38.5,41.87012987012987,57.142857142857146,15.272727272727272,unknown,console,unknown,other,,hdd,,0,80.0,11
6667,2023-11-08,2023-10-07,sony ps 5,manager_3,15000.0,18900.0,3900,False,False,False,2023.0,38.5,389.6103896103896,490.90909090909093,101.2987012987013,unknown,console,unknown,other,,hdd,,0,32.0,11
6659,2023-11-09,2023-10-01,acer i3 1005g1 8 ssd256 mx330,manager_3,9705.0,12800.0,3095,False,False,False,2023.0,38.5,252.07792207792207,332.46753246753246,80.3896103896104,acer,laptop,i31005,intel,8,ssd,nvidia_mx,0,39.0,11
6561,2023-11-09,2023-08-28,xiaomi i5 8250u 8 1tb ssd128 mx110,manager_3,9856.0,12500.0,2644,False,False,False,2023.0,38.5,256.0,324.6753246753247,68.67532467532467,xiaomi,laptop,i58250,intel,8,ssd,nvidia_mx,0,73.0,11
6243,2023-11-09,2023-03-03,dell i5 6440hq 8 ssd256 deposit,manager_3,6858.0,7700.0,842,False,False,False,2023.0,38.5,178.12987012987014,200.0,21.87012987012987,dell,laptop,i56440,intel,8,ssd,integrated,0,251.0,11
6725,2023-11-09,2023-10-31,hp i5 8300h 8 1tb gtx 1050 tehn,manager_3,11590.0,14500.0,2910,False,False,False,2023.0,38.5,301.038961038961,376.6233766233766,75.58441558441558,hp,laptop,i58300,intel,8,hdd,nvidia_gtx,1,9.0,11
6657,2023-11-11,2023-09-30,моноблок lenovo 20 pen j4205 4 500,manager_2,3540.0,5300.0,1760,False,False,False,2023.0,38.5,91.94805194805195,137.66233766233765,45.714285714285715,unknown,all-in-one,pen,intel,,hdd,,0,42.0,11
6728,2023-11-11,2023-11-02,ps 4 pro tehn,manager_3,7411.0,9500.0,2089,False,False,False,2023.0,38.5,192.4935064935065,246.7532467532467,54.25974025974026,unknown,console,unknown,other,,hdd,,0,9.0,11
6215,2023-11-11,2023-02-23,lenovo 12 a12 8830b 8 ssd256 int,manager_2,5553.0,6900.0,1347,False,False,False,2023.0,38.5,144.23376623376623,179.2207792207792,34.98701298701299,lenovo,laptop,a12,amd,12,ssd,integrated,0,261.0,11
6663,2023-11-13,2023-10-05,lenovo ryz 5 4500u 8 1tb ssd120 gtx 1650ti euro,unknown_manager,300.0,,-300,False,False,False,2023.0,38.5,7.792207792207792,,-7.792207792207792,lenovo,laptop,ryz54500,amd,8,ssd,nvidia_gtx,1,39.0,11
6726,2023-11-14,2023-10-31,dell a10 8700p 8 ssd256 int,manager_2,4882.0,6900.0,2018,False,False,False,2023.0,38.5,126.8051948051948,179.2207792207792,52.41558441558441,dell,laptop,a10,amd,8,ssd,integrated,0,14.0,11
,,,enovo 14 l470 i5 6200u 16 ssd180 2шт,manager_3,4989.0,7500.0,2511,True,True,True,,,,,,unknown,laptop,i56200,intel,16,ssd,integrated,0,,
6747,2023-11-14,2023-11-08,dualshok 4,unknown_manager,400.0,800.0,400,False,False,False,2023.0,38.5,10.38961038961039,20.77922077922078,10.38961038961039,unknown,other,unknown,other,,hdd,,0,6.0,11
6682,2023-11-14,2023-10-14,macbook 12 2015 core m 8 ssd256 int,manager_3,1156.0,3200.0,2044,False,False,False,2023.0,38.5,30.025974025974023,83.11688311688312,53.09090909090909,macbook,laptop,unknown,other,12,ssd,integrated,0,31.0,11
6242,2023-11-14,2023-03-03,lenovo i5 9300 8 1000 gtx 1650,manager_3,19275.0,19900.0,625,False,False,False,2023.0,38.5,500.64935064935065,516.8831168831168,16.233766233766232,lenovo,laptop,i59300,intel,8,hdd,nvidia_gtx,1,256.0,11
6743,2023-11-14,2023-11-08,,manager_3,12417.0,12417.0,0,False,False,False,2023.0,38.5,322.5194805194805,322.5194805194805,0.0,unknown,unknown,unknown,other,,unknown,,0,6.0,11
6589,2023-11-16,2023-09-05,lenovo legion i5 8300h 8 ssd512 1050ti tehn,manager_3,15964.0,19900.0,3936,False,False,False,2023.0,38.5,414.64935064935065,516.8831168831168,102.23376623376625,lenovo,laptop,i58300,intel,8,ssd,integrated,0,72.0,11
6308,2023-11-16,2023-04-07,asus n4000 4 500,manager_2,3708.0,6821.0,3113,False,False,False,2023.0,38.5,96.31168831168831,177.16883116883116,80.85714285714286,asus,laptop,unknown,other,,hdd,integrated,0,223.0,11
6668,2023-11-16,2023-10-07,монитор samsung g5 c27,manager_3,7000.0,7811.0,811,False,False,False,2023.0,38.5,181.8181818181818,202.88311688311688,21.064935064935064,unknown,monitor,unknown,other,,hdd,,0,40.0,11
6737,2023-11-17,2023-11-07,hp 17 ryz 5 5500u 8 ssd512 tehn отказ 09.11,manager_3,10900.0,10900.0,0,False,False,False,2023.0,38.5,283.1168831168831,283.1168831168831,0.0,hp,laptop,ryz55500,amd,8,ssd,integrated,0,10.0,11
6740,2023-11-18,2023-11-08,монитор hp 27wn,unknown_manager,2000.0,3900.0,1900,False,False,False,2023.0,38.5,51.94805194805195,101.2987012987013,49.35064935064935,unknown,monitor,unknown,other,,hdd,,0,10.0,11
6734,2023-11-18,2023-11-04,apple macbook air 13 2015 4 ssd128,manager_2,6753.0,8900.0,2147,False,False,False,2023.0,38.5,175.4025974025974,231.16883116883116,55.76623376623377,apple,laptop,unknown,other,4,ssd,integrated,0,14.0,11
6763,2023-11-18,2023-11-14,asus 14 cel 4020 4 ssd256 int,manager_2,4856.0,7200.0,2344,False,False,False,2023.0,38.5,126.12987012987011,187.01298701298705,60.88311688311688,asus,laptop,cel,intel,4,ssd,integrated,0,4.0,11
6742,2023-11-18,2023-11-08,монитор hp 24w,unknown_manager,1500.0,2500.0,1000,False,False,False,2023.0,38.5,38.96103896103896,64.93506493506493,25.974025974025977,unknown,monitor,unknown,other,,hdd,,0,10.0,11
6694,2023-11-18,2023-10-19,dell 12 ryz 5 2500u 8 ssd256,manager_2,6347.0,7900.0,1553,False,False,False,2023.0,38.5,164.85714285714286,205.1948051948052,40.33766233766234,dell,laptop,ryz52500,amd,12,ssd,integrated,0,30.0,11
6753,2023-11-18,2023-11-09,комп celer 4 500,unknown_manager,1000.0,1900.0,900,False,False,False,2023.0,38.5,25.974025974025977,49.35064935064935,23.376623376623375,unknown,other,unknown,other,,hdd,,0,9.0,11
6741,2023-11-18,2023-11-08,монитор dell se2219h,unknown_manager,1500.0,2500.0,1000,False,False,False,2023.0,38.5,38.96103896103896,64.93506493506493,25.974025974025977,unknown,monitor,unknown,other,,hdd,,0,10.0,11
6637,2023-11-21,2023-09-23,acer e1 1200 8 ssd240 int,unknown_manager,500.0,3500.0,3000,False,False,False,2023.0,38.5,12.987012987012989,90.9090909090909,77.92207792207792,acer,laptop,unknown,other,8,ssd,integrated,0,59.0,11
6765,2023-11-21,2023-11-14,acer 17 pen 3540 4 500 int,manager_2,3400.0,4700.0,1300,False,False,False,2023.0,38.5,88.31168831168831,122.07792207792208,33.76623376623377,acer,laptop,pen,intel,,hdd,integrated,0,7.0,11
6624,2023-11-21,2023-09-18,asus 17 i7 5500u 12 ssd128 500 gf940,manager_3,8318.0,10300.0,1982,False,False,False,2023.0,38.5,216.05194805194805,267.53246753246754,51.48051948051948,asus,laptop,i75500,intel,12,ssd,integrated,0,64.0,11
6771,2023-11-21,2023-11-16,lenovo a10 5750 8 1tb int,unknown_manager,2000.0,4800.0,2800,False,False,False,2023.0,38.5,51.94805194805195,124.67532467532467,72.72727272727273,lenovo,laptop,a10,amd,8,hdd,integrated,0,5.0,11
6717,2023-11-21,2023-10-26,dell n5000 8 ssd120 int,manager_2,5245.0,7300.0,2055,False,False,False,2023.0,38.5,136.23376623376623,189.6103896103896,53.37662337662338,dell,laptop,unknown,other,8,ssd,integrated,0,26.0,11
6733,2023-11-21,2023-11-04,hp a9 9420 8 ssd128 int,manager_2,5348.0,7500.0,2152,False,False,False,2023.0,38.5,138.9090909090909,194.8051948051948,55.896103896103895,hp,laptop,a9,amd,8,ssd,integrated,0,17.0,11
,,,джойстики playstation 5 dualsense rozetka 20,unknown_manager,1880.0,2500.0,620,True,True,True,,,,,,unknown,other,unknown,other,,hdd,,0,,
6715,2023-11-21,2023-10-25,sony ps5 tehn,manager_3,15502.0,18900.0,3398,False,False,False,2023.0,38.5,402.64935064935065,490.90909090909093,88.25974025974025,unknown,console,unknown,other,,hdd,,0,27.0,11
,,,dell 13 pen 4415 8 ssd128 3шт,manager_2,4335.0,5900.0,1565,True,True,True,,,,,,dell,laptop,pen,intel,8,ssd,integrated,0,,
6764,2023-11-21,2023-11-14,acer a9 9410 8 1tb int,manager_2,3065.0,4900.0,1835,False,False,False,2023.0,38.5,79.6103896103896,127.27272727272728,47.66233766233766,acer,laptop,a9,amd,8,hdd,integrated,0,7.0,11
6744,2023-11-23,2023-11-08,asus zenbook 14 i5 1135g7 8 ssd512 int,manager_3,3615.0,7250.0,3635,False,False,False,2023.0,38.5,93.8961038961039,188.3116883116883,94.41558441558442,asus,laptop,i51135,intel,8,ssd,integrated,0,15.0,11
6701,2023-11-23,2023-10-21,lenovo i5 1035g1 8 ssd256 mx350 tehn,manager_3,7823.0,13800.0,5977,False,False,False,2023.0,38.5,203.1948051948052,358.4415584415584,155.24675324675326,lenovo,laptop,i51035,intel,8,ssd,nvidia_mx,0,33.0,11
6722,2023-11-23,2023-10-28,sony ps4 slim 500gb,unknown_manager,5000.0,7300.0,2300,False,False,False,2023.0,38.5,129.87012987012986,189.6103896103896,59.74025974025974,unknown,console,unknown,other,,hdd,,0,26.0,11
6710,2023-11-23,2023-10-24,lenovo 14 l470 i5 6200u 16 ssd180 1шт,manager_3,4989.0,7500.0,2511,False,False,False,2023.0,38.5,129.58441558441558,194.8051948051948,65.22077922077922,lenovo,laptop,i56200,intel,16,ssd,integrated,0,30.0,11
6443,2023-11-23,2023-06-14,lenovo 14 ryzen pro 3 4450u 4 ssd256,manager_2,8278.0,10900.0,2622,False,False,False,2023.0,38.5,215.01298701298705,283.1168831168831,68.1038961038961,lenovo,laptop,unknown,other,4,ssd,integrated,0,162.0,11
6758,2023-11-23,2023-11-13,lenovo 14 i5 8250 16 ssd256 tehn,manager_3,5060.0,8300.0,3240,False,False,False,2023.0,38.5,131.42857142857142,215.5844155844156,84.15584415584415,lenovo,laptop,i58250,intel,16,ssd,integrated,0,10.0,11
6768,2023-11-25,2023-11-16,моноблок hp 10110 8 ssd256 tehn pavel kart отказ,manager_2,11330.0,11330.0,0,False,False,False,2023.0,38.5,294.2857142857143,294.2857142857143,0.0,unknown,all-in-one,unknown,other,8,ssd,,0,9.0,11
5675,2023-11-25,2022-09-05,монітор samsung c24f390fhi,manager_1,4000.0,5300.0,1300,False,False,False,2023.0,38.5,103.8961038961039,137.66233766233765,33.76623376623377,unknown,monitor,unknown,other,,hdd,,0,446.0,11
6341,2023-11-25,2023-04-22,обмен hp i7 7500u 8 1tb 940mx 4gb,manager_3,9360.0,11500.0,2140,False,False,False,2023.0,38.5,243.11688311688312,298.7012987012987,55.58441558441559,unknown,laptop,i77500,intel,4,hdd,nvidia_mx,0,217.0,11
6488,2023-11-28,2023-07-11,моноблок j3060 4 500 int,manager_2,2580.0,4900.0,2320,False,False,False,2023.0,38.5,67.01298701298701,127.27272727272728,60.25974025974026,unknown,all-in-one,unknown,other,,hdd,,0,140.0,11
6791,2023-11-28,2023-11-23,apple macbook air 13 2013 i5 4 ssd128,unknown_manager,5300.0,7500.0,2200,False,False,False,2023.0,38.5,137.66233766233765,194.8051948051948,57.142857142857146,apple,laptop,unknown,other,4,ssd,integrated,0,5.0,11
6648,2023-11-30,2023-09-29,acer i31115g4 8 ssd512 int,manager_3,9440.0,14500.0,5060,False,False,False,2023.0,38.5,245.1948051948052,376.6233766233766,131.42857142857142,acer,laptop,i31115,intel,8,ssd,integrated,0,62.0,11
,,,джойстики playstation 5 dualsense rozetka 19,unknown_manager,1900.0,2500.0,600,True,True,True,,,,,,unknown,other,unknown,other,,hdd,,0,,
4943,2023-11-30,2021-12-28,rx5700 xt i,manager_1,25120.0,25120.0,0,False,False,False,2023.0,38.5,652.4675324675325,652.4675324675325,0.0,unknown,other,unknown,other,,hdd,,0,702.0,11
6390,2023-11-30,2023-05-16,пк ryz 5 5600х 16 512,unknown_manager,6300.0,6380.0,80,False,False,False,2023.0,38.5,163.63636363636363,165.71428571428572,2.0779220779220777,unknown,desktop,ryz55600,amd,16,hdd,,0,198.0,11
6729,2023-11-30,2023-11-02,microsoft surface 3 i5 1035g7 8 ssd256,manager_3,10400.0,15500.0,5100,False,False,False,2023.0,38.5,270.12987012987014,402.5974025974026,132.46753246753246,microsoft,laptop,i51035,intel,8,ssd,integrated,0,28.0,11
6425,2023-11-30,2023-06-03,gatewey i3 1115 4 ssd128 int,manager_2,7603.0,8600.0,997,False,False,False,2023.0,38.5,197.4805194805195,223.37662337662337,25.896103896103895,unknown,laptop,i31115,intel,4,ssd,integrated,0,180.0,11
6785,2023-11-30,2023-11-21,lenovo 12 pen 5030 4 ssd64,manager_2,3680.0,5200.0,1520,False,False,False,2023.0,38.5,95.58441558441558,135.06493506493507,39.48051948051948,lenovo,laptop,pen,intel,12,ssd,integrated,0,9.0,11
6635,2023-11-30,2023-09-23,hp x360 i5 1240p мой,unknown_manager,12707.0,15335.0,2628,False,False,False,2023.0,38.5,330.05194805194805,398.31168831168833,68.25974025974025,hp,laptop,i51240,intel,,hdd,integrated,0,68.0,11
6777,2023-12-02,2023-11-20,sony ps4 pro tehn 2joy tehn отказ,manager_3,7500.0,7500.0,0,False,False,False,2023.0,38.5,194.8051948051948,194.8051948051948,0.0,unknown,console,unknown,other,,hdd,,0,12.0,12
6702,2023-12-02,2023-10-21,lenovo i5 7300hq 16 ssd128 1tb gtx 1050ti tehn отказ 26.10,manager_3,13950.0,13950.0,0,False,False,False,2023.0,38.5,362.3376623376623,362.3376623376623,0.0,lenovo,laptop,i57300,intel,16,ssd,nvidia_gtx,1,42.0,12
6780,2023-12-02,2023-11-20,asus tuf ryz 74800h 8 ssd512 gtx 1660ti tehn отказ 23.11,manager_3,18800.0,18800.0,0,False,False,False,2023.0,38.5,488.31168831168833,488.31168831168833,0.0,asus,laptop,ryz74800,amd,8,ssd,nvidia_gtx,1,12.0,12
6808,2023-12-02,2023-11-30,acer nitro ryz 5 5600h 16 ssd512 rtx 3050,manager_1,20616.0,25700.0,5084,False,False,False,2023.0,38.5,535.4805194805194,667.5324675324675,132.05194805194805,acer,laptop,ryz55600,amd,16,ssd,nvidia_rtx,1,2.0,12
6712,2023-12-02,2023-10-24,lenovo ryz 5 5600 16 1tb ssd256 gtx 1650,manager_1,17541.0,21900.0,4359,False,False,False,2023.0,38.5,455.6103896103896,568.8311688311688,113.22077922077922,lenovo,laptop,ryz55600,amd,16,ssd,nvidia_gtx,1,39.0,12
,,,dell 13 pen 4415 8 ssd128 3шт,unknown_manager,8800.0,11800.0,3000,True,True,True,,,,,,dell,laptop,pen,intel,8,ssd,integrated,0,,
6739,2023-12-02,2023-11-07,lenovo legion 5 i5 10300h 16 ssd500 gtx1650ti euro,manager_3,17586.0,22300.0,4714,False,False,False,2023.0,38.5,456.7792207792208,579.2207792207793,122.44155844155844,lenovo,laptop,i510300,intel,16,ssd,nvidia_gtx,1,25.0,12
6760,2023-12-02,2023-11-14,asus tuf i5 10300h 16 ssd512 gtx 1650,manager_3,17500.0,21900.0,4400,False,False,False,2023.0,38.5,454.54545454545456,568.8311688311688,114.28571428571428,asus,laptop,i510300,intel,16,ssd,nvidia_gtx,1,18.0,12
6796,2023-12-05,2023-11-23,моноблок hp 22 j5040 16 ssd128,manager_2,6232.0,9600.0,3368,False,False,False,2023.0,38.5,161.87012987012986,249.35064935064935,87.48051948051948,unknown,all-in-one,unknown,other,16,ssd,,0,12.0,12
6766,2023-12-05,2023-11-14,dell 14 i5 7300u 8 ssd256,unknown_manager,5000.0,7800.0,2800,False,False,False,2023.0,38.5,129.87012987012986,202.5974025974026,72.72727272727273,dell,laptop,i57300,intel,8,ssd,integrated,0,21.0,12
6731,2023-12-05,2023-11-02,asus tuf i5 1130h 8 ssd512 rtx3050,manager_1,21675.0,26900.0,5225,False,False,False,2023.0,38.5,562.987012987013,698.7012987012987,135.71428571428572,asus,laptop,i51130,intel,8,ssd,nvidia_rtx,1,33.0,12
6802,2023-12-05,2023-11-28,packard bell cel 2840 4 ssd120,manager_2,3502.0,4700.0,1198,False,False,False,2023.0,38.5,90.96103896103897,122.07792207792208,31.116883116883116,unknown,laptop,cel,intel,4,ssd,integrated,0,7.0,12
6795,2023-12-05,2023-11-23,hp cel 3060 8 1tb,manager_2,3370.0,4700.0,1330,False,False,False,2023.0,38.5,87.53246753246754,122.07792207792208,34.54545454545455,hp,laptop,cel,intel,,hdd,integrated,0,12.0,12
6798,2023-12-05,2023-11-25,hp cel 4500 4 ssd256 tehn pavel kart,manager_3,6457.0,9500.0,3043,False,False,False,2023.0,38.5,167.71428571428572,246.7532467532467,79.03896103896103,hp,laptop,cel,intel,4,ssd,integrated,0,10.0,12
6800,2023-12-05,2023-11-25,ps 5 tehn,manager_3,16651.0,18900.0,2249,False,False,False,2023.0,38.5,432.4935064935065,490.90909090909093,58.41558441558441,unknown,console,unknown,other,,hdd,,0,10.0,12
6738,2023-12-07,2023-11-07,lenovo ryz 7 4800h 16 ssd256 ssd500 gtx1650 euro,manager_3,13593.0,17900.0,4307,False,False,False,2023.0,38.5,353.06493506493507,464.935064935065,111.87012987012989,lenovo,laptop,ryz74800,amd,16,ssd,nvidia_gtx,1,30.0,12
